x,y
11.914258068489817,3.712462391959797
11.939451955766543,3.8914399296482394
11.968156326368051,4.070417467336679
11.997909030150758,4.242552022870756
11.999259152548012,4.2493950050251215
12.035207632190216,4.428372542713564
12.068681575053455,4.607350080402007
12.099397997227731,4.78632761809045
12.12766879109906,4.965305155778893
12.139337572864324,5.042839916997411
12.156842362117295,5.144282693467332
12.186020849997773,5.323260231155775
12.214344545583108,5.502237768844218
12.2429586709778,5.6812153065326605
12.272277292124972,5.860192844221103
12.280766115577894,5.910893988600263
12.304752448412527,6.039170381909543
12.335075231733052,6.218147919597985
12.36008382923753,6.397125457286428
12.378693386489752,6.576102994974872
12.390926428695806,6.755080532663314
12.39802162456243,6.934058070351757
12.40194719410658,7.113035608040196
12.404589641843812,7.292013145728639
12.407089488131126,7.470990683417082
12.409650188261272,7.649968221105524
12.411830069270112,7.828945758793966
12.413085378268216,8.00792329648241
12.41326432582357,8.18690083417085
12.412858371593082,8.365878371859292
12.413023437013912,8.544855909547735
12.415530752360706,8.723833447236178
12.42219465829146,8.888106114406805
12.42285504366694,8.90281098492462
12.439623329974657,9.08178852261306
12.469753973892692,9.260766060301505
12.519523371988816,9.439743597989944
12.56362320100503,9.544742471598587
12.613352961132351,9.618721135678388
12.7050517437186,9.719384536988857
12.846480286432165,9.962847253251919
12.987908829145734,9.695649349830786
13.047598669583154,9.618721135678388
13.1293373718593,9.470652107833343
13.140930887107912,9.439743597989946
13.188504534709937,9.260766060301505
13.219860565336258,9.08178852261306
13.24117102838959,8.90281098492462
13.256660744928167,8.723833447236178
13.269221831792285,8.544855909547735
13.27076591457287,8.520210325098644
13.27987408165579,8.365878371859292
13.290069043652894,8.18690083417085
13.300181693412892,8.00792329648241
13.310010163323645,7.828945758793967
13.329198450173688,7.649968221105524
13.347591629707619,7.470990683417082
13.365492220029873,7.292013145728638
13.383688368176232,7.113035608040196
13.403219392020665,6.934058070351757
13.424960390853297,6.755080532663314
13.44921472829582,6.576102994974871
13.47554622801776,6.397125457286428
13.502194457286436,6.225733316869001
13.51286260609529,6.218147919597985
13.537567285352607,6.039170381909542
13.560951573581375,5.860192844221103
13.582730766218356,5.6812153065326605
13.602961184122215,5.502237768844218
13.621963961509504,5.323260231155775
13.64020421524244,5.144282693467332
13.658054559875008,4.965305155778893
13.675437412712936,4.78632761809045
13.691509282902912,4.607350080402007
13.7546345471192,4.428372542713564
13.75275300592587,4.2493950050251215
13.743993907845567,4.070417467336679
13.727266050786758,3.8914399296482394
13.70260095532356,3.712462391959797
13.67112006087899,3.5334848542713537
13.662194457286438,3.495990687431675
13.626507050733002,3.367007316582911
13.576662542859989,3.1942797788944697
13.526273579562424,3.021552241206027
13.52076591457287,3.008663791022703
13.45885637003764,2.8550747035175843
13.3918800177308,2.6823471658291433
13.429337371859301,2.655316314113129
13.553839341792733,2.5158696281407003
13.487908829145734,2.3874398454118446
13.459181053203109,2.3493920904522594
13.352681612570432,2.1766645527638167
13.346480286432165,2.170820223321735
13.246278039882515,2.0101870150753736
13.2050517437186,1.928384278419078
13.173534671891296,1.8437094773869327
13.123627660024193,1.6709819396984897
13.103711008356168,1.498254402010047
13.125985325766031,1.3255268643216058
12.95481460583492,1.152799326633163
13.0250517437186,1.0703283982382068
13.05666215546552,0.9863217889447202
13.00295007153315,0.8135942512562793
13.025674065449005,0.6408667135678364
13.022508050425076,0.3118891758793936
12.999070544495922,0.1329116381909525
12.962813894884968,-0.0460658994974902
12.919669873697131,-0.2250434371859313
12.87327194561463,-0.4040209748743741
12.855051743718596,-0.4861523186896796
12.828240507706376,-0.582998512562817
12.781223740557941,-0.761976050251258
12.788499249690652,-0.940953587939701
12.763623201005029,-1.0452655900561665
12.542435755313203,-1.1199311256281437
12.494132874154534,-1.2989086633165847
12.449060644178973,-1.4778862010050275
12.42219465829146,-1.5795849237011823
12.399339623133256,-1.6568637386934704
12.346102334314107,-1.8358412763819112
12.293584263266755,-2.0148188140703542
12.280766115577894,-2.055399290078768
12.233619901656086,-2.1937963517587953
12.175095466590896,-2.372773889447238
12.139337572864324,-2.481975720670206
12.11464841497298,-2.551751427135681
12.05441126578641,-2.730728964824122
11.998097578826632,-2.909706502512565
11.99790903015076,-2.910301812920546
11.939788524516624,-3.0886840402010076
11.887069534533405,-3.2676615778894487
11.856480487437189,-3.3742049317653304
11.835110860195709,-3.4466391155778915
11.784627354026124,-3.6256166532663343
11.73522367829653,-3.8045941909547754
11.715051944723625,-3.873875689699146
11.68253145341989,-3.983571728643218
11.627320097088026,-4.162549266331661
11.573623402010051,-4.3226010565449675
11.566962377074129,-4.341526804020102
11.499542881921167,-4.520504341708545
11.432194859296487,-4.686378943065745
11.426537757478933,-4.699481879396987
11.34615293255496,-4.878459417085429
11.290766316582918,-4.996985705214903
11.260812584663494,-5.057436954773871
11.172141862965342,-5.2364144924623135
11.149337773869352,-5.2822415144939345
11.07950325485951,-5.415392030150755
11.007909231155782,-5.556146698816061
10.986999547978174,-5.594369567839197
10.893770228971576,-5.773347105527639
10.866480688442216,-5.827153574745357
10.798746768036873,-5.952324643216082
10.725052145728649,-6.093117564690716
10.703490914460206,-6.131302180904524
10.6040509914692,-6.310279718592966
10.58362360301508,-6.346565078367775
10.49928323929226,-6.489257256281409
10.442195060301511,-6.586444406708298
10.393066749543998,-6.668234793969851
10.300766517587943,-6.825864264981285
10.288313695686746,-6.847212331658293
10.185702280361674,-7.0261898693467355
10.159337974874376,-7.07233340943775
10.083650596702627,-7.205167407035177
10.017909432160806,-7.318089182481471
9.978336871386306,-7.384144944723619
9.87648088944724,-7.545742366533887
9.8649474832172,-7.563122482412061
9.74005028020794,-7.742100020100505
9.73505234673367,-7.7489481274243746
9.607798064811,-7.921077557788946
9.593623804020105,-7.940105153847019
9.4787936218877,-8.100055095477387
9.452195261306535,-8.13779115859336
9.359573019115889,-8.27903263316583
9.31076671859297,-8.354620976923151
9.248528083066562,-8.458010170854273
9.1693381758794,-8.587214119954945
9.139941292275369,-8.636987708542716
9.027909633165834,-8.815486554035635
9.02760650068918,-8.815965246231157
8.904191478970919,-8.9949427839196
8.886481090452264,-9.01871975119778
8.763064109154612,-9.17392032160804
8.745052547738698,-9.195194849894897
8.603624005025129,-9.34641288620217
8.596813204976272,-9.352897859296483
8.462195462311563,-9.476993706296986
8.39480200539275,-9.531875396984926
8.320766919597993,-9.59284090509926
8.179338376884427,-9.699366035223866
8.163462641372904,-9.710852934673367
8.037909834170858,-9.8079212297186
7.938002524300264,-9.88983047236181
7.896481291457288,-9.927012748400823
7.755052748743722,-10.066120214386052
7.752570558113475,-10.068808010050253
7.613624206030153,-10.225107266249015
7.594539095635059,-10.247785547738694
7.472195663316587,-10.389054989778764
7.439250775964674,-10.426763085427137
7.330767120603017,-10.542309251013668
7.268105658198254,-10.60574062311558
7.189338577889451,-10.67988235473832
7.0715659815984875,-10.78471816080402
7.047910035175882,-10.804821516134806
6.906481492462316,-10.922928302373514
6.858312292813305,-10.963695698492463
6.765052949748746,-11.0408877490008
6.644511850691511,-11.142673236180904
6.62362440703518,-11.16013144556657
6.482195864321611,-11.280323077122626
6.433162357588346,-11.321650773869347
6.340767321608045,-11.397849939130309
6.208030822782931,-11.50062831155779
6.199338778894475,-11.507293442611376
6.057910236180909,-11.609381198144517
5.949844314408992,-11.679605849246231
5.91648169346734,-11.701388811573503
5.77505315075377,-11.786788515878367
5.64381915740017,-11.858583386934674
5.633624608040204,-11.86429017566576
5.492196065326635,-11.939643406932031
5.350767522613069,-12.008128885731688
5.286204750750893,-12.037560924623117
5.209338979899499,-12.073934943907352
5.067910437185933,-12.13563367697221
4.926481894472364,-12.19085611448052
4.854245380766343,-12.216538462311558
4.785053351758798,-12.243073016191545
4.643624809045228,-12.291336404199717
4.502196266331662,-12.332936450290994
4.360767723618093,-12.36843783495415
1.7752178969499963,-12.395516
